chrom	start	end	name	gene	n_samples	median_depth_mq0	median_depth_mq20	median_retained	min_retained	max_retained	flag	xa_n_lowmapq	xa_n_with_xa	xa_modal_locus	xa_modal_fraction
chr17	31325818	31326251	NF1_exon_37	NF1	23	1777.0	1777.0	1.000	1.000	1.000	OK				
chr17	31327497	31327838	NF1_exon_38	NF1	23	1777.9	1777.9	1.000	1.000	1.000	OK				
chr17	31330294	31330497	NF1_exon_39	NF1	23	1312.0	1312.0	1.000	1.000	1.000	OK				
chr17	31334836	31335030	NF1_exon_40	NF1	23	1533.0	1533.0	1.000	1.000	1.000	OK				
chr17	31336331	31336472	NF1_exon_41	NF1	23	1080.3	1080.3	1.000	1.000	1.000	OK				
chr17	31336633	31336913	NF1_exon_42	NF1	23	1695.2	1695.2	1.000	1.000	1.000	OK				
chr17	31337366	31337581	NF1_exon_43	NF1	23	1453.1	1453.1	1.000	1.000	1.000	OK				
chr17	31337770	31337890	NF1_exon_44	NF1	23	910.6	910.6	1.000	1.000	1.000	OK				
chr17	31338020	31338140	NF1_exon_45	NF1	23	829.3	829.3	1.000	1.000	1.000	OK				
chr17	31338695	31338815	NF1_exon_46	NF1	23	840.8	840.8	1.000	1.000	1.000	OK				
chr17	31340503	31340644	NF1_exon_47	NF1	23	987.5	987.5	1.000	1.000	1.000	OK				
chr17	31343010	31343130	NF1_exon_48	NF1	23	1082.1	1082.1	1.000	1.000	1.000	OK				
chr17	31349118	31349250	NF1_exon_49	NF1	23	983.1	983.1	1.000	1.000	1.000	OK				
chr17	31350181	31350317	NF1_exon_50	NF1	23	795.8	795.8	1.000	1.000	1.000	OK				
chr17	31352255	31352413	NF1_exon_51	NF1	23	948.3	948.3	1.000	1.000	1.000	OK				
chr17	31356459	31356579	NF1_exon_52	NF1	23	871.2	870.7	1.000	0.999	1.000	OK				
chr17	31356963	31357083	NF1_exon_53	NF1	23	1052.1	1052.1	1.000	1.000	1.000	OK				
chr17	31357256	31357376	NF1_exon_54	NF1	23	1047.2	1047.2	1.000	1.000	1.000	OK				
chr17	31358478	31358621	NF1_exon_55	NF1	23	986.3	986.3	1.000	1.000	1.000	OK				
chr17	31358961	31359081	NF1_exon_56	NF1	23	924.3	924.3	1.000	0.998	1.000	OK				
chr17	31360485	31360702	NF1_exon_57	NF1	23	1694.5	1694.5	1.000	1.000	1.000	OK				
chr17	31374011	31377674	NF1_exon_58	NF1	23	1361.5	1361.5	1.000	1.000	1.000	OK				
chr17	31936991	31937519	SUZ12_exon_1	SUZ12	23	974.4	969.2	0.990	0.980	0.996	OK				
chr17	31940217	31940337	SUZ12_exon_2	SUZ12	23	868.5	836.9	0.965	0.929	0.984	OK				
chr17	31940406	31940526	SUZ12_exon_3	SUZ12	23	884.1	455.9	0.439	0.232	0.651	PARALOG_LIMITED	1679	1679	chr17:30.7Mb	1.000
chr17	31947574	31947694	SUZ12_exon_4	SUZ12	23	253.3	245.6	0.987	0.958	1.000	OK				
chr17	31966145	31966265	SUZ12_exon_5	SUZ12	23	449.1	449.1	1.000	0.999	1.000	OK				
chr17	31973128	31973248	SUZ12_exon_6	SUZ12	23	655.9	414.1	0.569	0.353	0.752	PARALOG_LIMITED	1190	1190	chr17:30.7Mb	1.000
chr17	31975480	31975712	SUZ12_exon_7	SUZ12	23	1318.0	1316.2	0.997	0.989	1.000	OK				
chr17	31976518	31976638	SUZ12_exon_8	SUZ12	23	958.8	957.7	0.997	0.982	0.999	OK				
chr17	31982990	31983110	SUZ12_exon_9	SUZ12	23	915.7	674.5	0.733	0.586	0.836	PARALOG_LIMITED	981	981	chr17:30.7Mb	1.000
chr17	31988318	31988496	SUZ12_exon_10	SUZ12	23	1235.4	1234.7	1.000	0.999	1.000	OK				
chr17	31993233	31993353	SUZ12_exon_11	SUZ12	23	483.0	483.0	1.000	1.000	1.000	OK				
chr17	31993863	31994007	SUZ12_exon_12	SUZ12	23	1011.2	1011.2	1.000	1.000	1.000	OK				
chr17	31994562	31994720	SUZ12_exon_13	SUZ12	23	1115.5	1115.5	1.000	1.000	1.000	OK				
chr17	31995562	31995761	SUZ12_exon_14	SUZ12	23	1228.2	1228.2	1.000	1.000	1.000	OK				
chr17	31996763	31996883	SUZ12_exon_15	SUZ12	23	697.9	697.9	1.000	1.000	1.000	OK				
chr17	31998656	32001037	SUZ12_exon_16	SUZ12	23	1220.0	1220.0	1.000	1.000	1.000	OK				
chr17	42199175	42201863	STAT5B_exon_19	STAT5B	23	1795.7	1795.6	1.000	1.000	1.000	OK				
chr17	42202332	42202452	STAT5B_exon_18	STAT5B	23	818.8	818.8	1.000	0.999	1.000	OK				
chr17	42202714	42202834	STAT5B_exon_17	STAT5B	23	926.2	916.2	0.989	0.966	0.997	OK				
chr17	42207556	42207727	STAT5B_exon_16	STAT5B	23	1242.6	1242.6	1.000	1.000	1.000	OK				
chr17	42210174	42210294	STAT5B_exon_15	STAT5B	23	1083.8	1083.8	1.000	1.000	1.000	OK				
chr17	42210396	42210516	STAT5B_exon_14	STAT5B	23	1175.7	1175.7	1.000	0.999	1.000	OK				
chr17	42211982	42212189	STAT5B_exon_13	STAT5B	23	1250.5	1214.3	0.933	0.867	0.974	OK				
chr17	42216002	42216122	STAT5B_exon_12	STAT5B	23	879.1	879.1	1.000	1.000	1.000	OK				
chr17	42217159	42217279	STAT5B_exon_11	STAT5B	23	1266.8	1266.8	1.000	1.000	1.000	OK				
chr17	42217352	42217472	STAT5B_exon_10	STAT5B	23	1101.6	1101.6	1.000	1.000	1.000	OK				
chr17	42218149	42218329	STAT5B_exon_9	STAT5B	23	790.2	790.2	0.999	0.995	1.000	OK				
chr17	42218721	42218877	STAT5B_exon_8	STAT5B	23	1005.6	416.4	0.401	0.208	0.575	PARALOG_LIMITED	2470	2470	chr17:42.3Mb	1.000
chr17	42219310	42219462	STAT5B_exon_7	STAT5B	23	1074.4	282.9	0.227	0.157	0.332	PARALOG_LIMITED	3996	3995	chr17:42.3Mb	0.969
chr17	42219715	42219835	STAT5B_exon_6	STAT5B	23	707.9	464.0	0.611	0.523	0.677	PARALOG_LIMITED	1631	1629	chr17:42.2Mb	1.000
chr17	42223380	42223555	STAT5B_exon_5	STAT5B	23	1096.5	1096.5	1.000	0.997	1.000	OK				
chr17	42224764	42224884	STAT5B_exon_4	STAT5B	23	916.6	916.6	1.000	1.000	1.000	OK				
chr17	42227527	42227684	STAT5B_exon_3	STAT5B	23	1019.2	1019.2	0.999	0.993	1.000	OK				
chr17	42231998	42232136	STAT5B_exon_2	STAT5B	23	1035.7	1035.7	1.000	1.000	1.000	OK				
chr17	42276246	42276390	STAT5B_exon_1	STAT5B	23	298.7	298.7	1.000	1.000	1.000	OK				
chr17	42313322	42315799	STAT3_exon_24	STAT3	23	1501.2	1501.2	1.000	1.000	1.000	OK				
chr17	42316783	42316903	STAT3_exon_23	STAT3	23	751.1	751.1	1.000	1.000	1.000	OK				
chr17	42317112	42317232	STAT3_exon_22	STAT3	23	1052.5	1052.5	1.000	0.999	1.000	OK				
chr17	42322280	42322493	STAT3_exon_21	STAT3	23	1545.3	1545.3	1.000	1.000	1.000	OK				
chr17	42323002	42323142	STAT3_exon_20	STAT3	23	1242.7	1242.7	1.000	1.000	1.000	OK				
chr17	42323242	42323362	STAT3_exon_19	STAT3	23	1367.8	1367.8	1.000	1.000	1.000	OK				
chr17	42323508	42323628	STAT3_exon_18	STAT3	23	1263.2	1263.2	1.000	1.000	1.000	OK				
chr17	42324709	42324845	STAT3_exon_17	STAT3	23	879.1	879.1	1.000	1.000	1.000	OK				
chr17	42324943	42325063	STAT3_exon_16	STAT3	23	1143.0	1143.0	1.000	0.999	1.000	OK				
chr17	42326096	42326216	STAT3_exon_15	STAT3	23	1036.7	1036.7	1.000	1.000	1.000	OK				
chr17	42329372	42329492	STAT3_exon_14	STAT3	23	1455.3	1455.3	1.000	1.000	1.000	OK				
chr17	42329530	42329650	STAT3_exon_13	STAT3	23	1692.5	1692.5	1.000	1.000	1.000	OK				
chr17	42329677	42329797	STAT3_exon_12	STAT3	23	1301.5	1301.5	1.000	1.000	1.000	OK				
chr17	42331412	42331532	STAT3_exon_11	STAT3	23	743.2	743.2	1.000	1.000	1.000	OK				
chr17	42333662	42333782	STAT3_exon_10	STAT3	23	1094.0	1094.0	1.000	1.000	1.000	OK				
chr17	42333889	42334048	STAT3_exon_9	STAT3	23	1084.1	1084.1	1.000	1.000	1.000	OK				
chr17	42337433	42337585	STAT3_exon_8	STAT3	23	1276.5	1276.5	1.000	1.000	1.000	OK				
chr17	42337755	42337875	STAT3_exon_7	STAT3	23	1141.8	1141.7	1.000	0.999	1.000	OK				
chr17	42338697	42338817	STAT3_exon_6	STAT3	23	950.5	950.5	1.000	1.000	1.000	OK				
chr17	42339300	42339420	STAT3_exon_5	STAT3	23	965.0	965.0	1.000	1.000	1.000	OK				
chr17	42345554	42345674	STAT3_exon_4	STAT3	23	822.9	822.9	1.000	1.000	1.000	OK				
chr17	42346567	42346712	STAT3_exon_3	STAT3	23	1104.9	1104.9	1.000	1.000	1.000	OK				
chr17	42348387	42348538	STAT3_exon_2	STAT3	23	1243.7	1243.7	1.000	1.000	1.000	OK				
chr17	42388277	42388441	STAT3_exon_1	STAT3	23	785.1	785.1	1.000	0.999	1.000	OK				
chr17	44205038	44207366	UBTF_exon_21	UBTF	23	1500.2	1500.1	1.000	1.000	1.000	OK				
chr17	44207452	44207596	UBTF_exon_20	UBTF	23	1339.7	1339.7	1.000	1.000	1.000	OK				
chr17	44207690	44207810	UBTF_exon_19	UBTF	23	1326.2	1325.4	1.000	0.999	1.000	OK				
chr17	44207843	44207963	UBTF_exon_18	UBTF	23	1109.1	1109.1	1.000	1.000	1.000	OK				
chr17	44209350	44209540	UBTF_exon_17	UBTF	23	1186.9	1186.9	1.000	0.999	1.000	OK				
chr17	44209629	44209749	UBTF_exon_16	UBTF	23	946.3	946.3	1.000	1.000	1.000	OK				
chr17	44210117	44210237	UBTF_exon_15	UBTF	23	1268.5	1268.5	1.000	1.000	1.000	OK				
chr17	44210316	44210472	UBTF_exon_14	UBTF	23	1133.0	1133.0	1.000	0.999	1.000	OK				
chr17	44210790	44210946	UBTF_exon_13	UBTF	23	943.0	943.0	1.000	0.999	1.000	OK				
chr17	44211034	44211154	UBTF_exon_12	UBTF	23	1277.0	1277.0	1.000	0.999	1.000	OK				
chr17	44211272	44211392	UBTF_exon_11	UBTF	23	1098.0	1098.0	1.000	1.000	1.000	OK				
chr17	44211604	44211746	UBTF_exon_10	UBTF	23	1106.0	1106.0	1.000	0.999	1.000	OK				
chr17	44211871	44212005	UBTF_exon_9	UBTF	23	818.1	818.1	1.000	0.999	1.000	OK				
chr17	44212337	44212457	UBTF_exon_8	UBTF	23	774.5	774.5	1.000	0.999	1.000	OK				
chr17	44212817	44212937	UBTF_exon_7	UBTF	23	873.4	873.4	1.000	0.999	1.000	OK				
chr17	44213207	44213327	UBTF_exon_6	UBTF	23	948.6	948.6	1.000	0.999	1.000	OK				
chr17	44215652	44215808	UBTF_exon_5	UBTF	23	992.3	992.3	1.000	1.000	1.000	OK				
chr17	44215900	44216020	UBTF_exon_4	UBTF	23	1183.5	1183.5	1.000	0.999	1.000	OK				
chr17	44216527	44216703	UBTF_exon_3	UBTF	23	1212.3	1212.3	1.000	1.000	1.000	OK				
chr17	44218172	44218292	UBTF_exon_2	UBTF	23	873.5	873.5	1.000	1.000	1.000	OK				
chr17	44219443	44219674	UBTF_exon_1	UBTF	23	394.8	394.8	1.000	0.999	1.000	OK				
chr17	58692600	58692787	RAD51C_exon_1	RAD51C	23	1265.8	1265.2	1.000	1.000	1.000	OK				
chr17	58694929	58695188	RAD51C_exon_2	RAD51C	23	1577.8	1577.8	1.000	1.000	1.000	OK				
chr17	58696691	58696858	RAD51C_exon_3	RAD51C	23	1235.0	1235.0	1.000	1.000	1.000	OK				
chr17	58703194	58703328	RAD51C_exon_4	RAD51C	23	898.0	898.0	1.000	1.000	1.000	OK				
chr17	58709857	58709989	RAD51C_exon_5	RAD51C	23	990.8	990.8	1.000	1.000	1.000	OK				
chr17	58720708	58720828	RAD51C_exon_6	RAD51C	23	1154.5	1154.5	1.000	1.000	1.000	OK				
chr17	58723997	58724117	RAD51C_exon_7	RAD51C	23	813.7	813.7	1.000	1.000	1.000	OK				
chr17	58732469	58732589	RAD51C_exon_8	RAD51C	23	952.0	952.0	1.000	1.000	1.000	OK				
chr17	58734116	58735622	RAD51C_exon_9	RAD51C	23	791.0	791.0	1.000	1.000	1.000	OK				
chr17	60600191	60600885	PPM1D_exon_1	PPM1D	23	989.0	988.7	1.000	0.999	1.000	OK				
chr17	60623519	60623748	PPM1D_exon_2	PPM1D	23	1442.1	1442.1	1.000	1.000	1.000	OK				
chr17	60633853	60633973	PPM1D_exon_3	PPM1D	23	1093.6	1093.6	1.000	1.000	1.000	OK				
chr17	60647890	60648081	PPM1D_exon_4	PPM1D	23	1312.3	1312.3	1.000	1.000	1.000	OK				
chr17	60656597	60656840	PPM1D_exon_5	PPM1D	23	1413.9	1413.9	1.000	1.000	1.000	OK				
chr17	60662993	60666279	PPM1D_exon_6	PPM1D	23	1177.5	1177.5	1.000	1.000	1.000	OK				
chr17	76734113	76735157	SRSF2_exon_3	SRSF2	23	1464.8	1464.8	1.000	1.000	1.000	OK				
chr17	76736152	76736463	SRSF2_exon_2	SRSF2	23	1147.8	1147.8	1.000	1.000	1.000	OK				
chr17	76736797	76737330	SRSF2_exon_1	SRSF2	23	1194.7	1194.7	1.000	0.999	1.000	OK				
chr18	44680886	44681020	SETBP1_exon_1	SETBP1	23	403.1	403.1	1.000	1.000	1.000	OK				
chr18	44701173	44701831	SETBP1_exon_2	SETBP1	23	1653.9	1653.9	1.000	1.000	1.000	OK				
chr18	44869225	44869345	SETBP1_exon_3	SETBP1	23	1048.2	1048.2	1.000	1.000	1.000	OK				
chr18	44949879	44953339	SETBP1_exon_4	SETBP1	23	2043.0	2043.0	1.000	1.000	1.000	OK				
chr18	45038483	45038654	SETBP1_exon_5	SETBP1	23	1463.4	1463.4	1.000	1.000	1.000	OK				
chr18	45063077	45068509	SETBP1_exon_6	SETBP1	23	1702.0	1702.0	1.000	1.000	1.000	OK				
chr18	63123344	63128758	BCL2_exon_3	BCL2	23	1812.5	1812.5	1.000	1.000	1.000	OK				
chr18	63318080	63318951	BCL2_exon_2	BCL2	23	1645.2	1645.2	1.000	1.000	1.000	OK				
chr18	63319172	63319768	BCL2_exon_1	BCL2	23	1596.4	1596.4	1.000	1.000	1.000	OK				
chr19	852296	852416	ELANE_exon_1	ELANE	23	870.1	870.1	1.000	0.999	1.000	OK				
chr19	852874	853031	ELANE_exon_2	ELANE	23	907.6	907.6	1.000	0.999	1.000	OK				
chr19	853260	853402	ELANE_exon_3	ELANE	23	1023.5	1023.5	1.000	0.999	1.000	OK				
chr19	855562	855793	ELANE_exon_4	ELANE	23	1430.2	1430.0	1.000	1.000	1.000	OK				
chr19	855956	856242	ELANE_exon_5	ELANE	23	1436.5	1436.5	1.000	1.000	1.000	OK				
chr19	4043287	4048243	ZBTB7A_exon_3	ZBTB7A	23	842.3	842.2	1.000	1.000	1.000	OK				
chr19	4053969	4055246	ZBTB7A_exon_2	ZBTB7A	23	1492.0	1491.1	1.000	0.999	1.000	OK				
chr19	4066680	4066898	ZBTB7A_exon_1	ZBTB7A	23	593.5	593.5	1.000	0.999	1.000	OK				
chr19	10133344	10133700	DNMT1_exon_41	DNMT1	23	1246.9	1246.9	1.000	1.000	1.000	OK				
chr19	10134209	10134329	DNMT1_exon_40	DNMT1	23	862.6	862.6	1.000	0.999	1.000	OK				
chr19	10135732	10135852	DNMT1_exon_39	DNMT1	23	1028.8	1028.8	1.000	1.000	1.000	OK				
chr19	10136119	10136286	DNMT1_exon_38	DNMT1	23	1280.6	1280.6	1.000	1.000	1.000	OK				
chr19	10137083	10137279	DNMT1_exon_37	DNMT1	23	1371.7	1371.7	1.000	0.999	1.000	OK				
chr19	10137830	10138008	DNMT1_exon_36	DNMT1	23	1314.7	1314.7	1.000	1.000	1.000	OK				
chr19	10138437	10138604	DNMT1_exon_35	DNMT1	23	1366.7	1366.7	1.000	0.999	1.000	OK				
chr19	10139674	10139816	DNMT1_exon_34	DNMT1	23	1090.8	1090.8	1.000	1.000	1.000	OK				
chr19	10140044	10140327	DNMT1_exon_33	DNMT1	23	1479.2	1479.2	1.000	0.999	1.000	OK				
chr19	10140783	10140903	DNMT1_exon_32	DNMT1	23	1142.8	1142.8	1.000	1.000	1.000	OK				
chr19	10141099	10141219	DNMT1_exon_31	DNMT1	23	1140.1	1140.1	1.000	1.000	1.000	OK				
chr19	10142026	10142219	DNMT1_exon_30	DNMT1	23	1335.5	1335.5	1.000	1.000	1.000	OK				
chr19	10143764	10143986	DNMT1_exon_29	DNMT1	23	1453.8	1453.8	1.000	1.000	1.000	OK				
chr19	10146349	10146523	DNMT1_exon_28	DNMT1	23	1246.9	1246.5	1.000	1.000	1.000	OK				
chr19	10148882	10149016	DNMT1_exon_27	DNMT1	23	1027.3	1027.3	1.000	1.000	1.000	OK				
chr19	10149451	10149656	DNMT1_exon_26	DNMT1	23	1512.0	1512.0	1.000	1.000	1.000	OK				
chr19	10149849	10149969	DNMT1_exon_25	DNMT1	23	1165.4	1165.4	1.000	1.000	1.000	OK				
chr19	10151396	10151544	DNMT1_exon_24	DNMT1	23	1234.5	1234.5	1.000	1.000	1.000	OK				
chr19	10151743	10151863	DNMT1_exon_23	DNMT1	23	1244.5	1244.5	1.000	1.000	1.000	OK				
chr19	10154291	10154478	DNMT1_exon_22	DNMT1	23	1590.8	1590.8	1.000	1.000	1.000	OK				
chr19	10154584	10154772	DNMT1_exon_21	DNMT1	23	1567.5	1567.5	1.000	1.000	1.000	OK				
chr19	10154903	10155055	DNMT1_exon_20	DNMT1	23	1250.3	1250.3	1.000	0.999	1.000	OK				
chr19	10155834	10155954	DNMT1_exon_19	DNMT1	23	923.5	923.5	1.000	0.999	1.000	OK				
chr19	10156388	10156508	DNMT1_exon_18	DNMT1	23	1159.6	1159.6	1.000	1.000	1.000	OK				
chr19	10159651	10159771	DNMT1_exon_17	DNMT1	23	1298.8	1298.8	1.000	1.000	1.000	OK				
chr19	10159824	10159944	DNMT1_exon_16	DNMT1	23	1451.4	1451.4	1.000	1.000	1.000	OK				
chr19	10159972	10160092	DNMT1_exon_15	DNMT1	23	1400.8	1400.8	1.000	1.000	1.000	OK				
chr19	10160378	10160498	DNMT1_exon_14	DNMT1	23	917.0	917.0	1.000	1.000	1.000	OK				
chr19	10162652	10162772	DNMT1_exon_13	DNMT1	23	870.3	870.3	1.000	0.999	1.000	OK				
chr19	10163271	10163391	DNMT1_exon_12	DNMT1	23	1076.3	1076.3	1.000	0.999	1.000	OK				
chr19	10166576	10166696	DNMT1_exon_11	DNMT1	23	955.3	955.3	1.000	0.999	1.000	OK				
chr19	10168264	10168384	DNMT1_exon_10	DNMT1	23	1039.5	1039.5	1.000	0.999	1.000	OK				
chr19	10173080	10173200	DNMT1_exon_9	DNMT1	23	958.9	958.9	1.000	0.999	1.000	OK				
chr19	10173859	10173979	DNMT1_exon_8	DNMT1	23	973.0	973.0	1.000	1.000	1.000	OK				
chr19	10175515	10175635	DNMT1_exon_7	DNMT1	23	1035.6	1035.6	1.000	1.000	1.000	OK				
chr19	10177248	10177368	DNMT1_exon_6	DNMT1	23	972.9	972.9	1.000	1.000	1.000	OK				
chr19	10180348	10180568	DNMT1_exon_4	DNMT1	23	1426.0	1426.0	1.000	1.000	1.000	OK				
chr19	10180770	10180890	DNMT1_exon_3	DNMT1	23	891.7	891.7	1.000	1.000	1.000	OK				
chr19	10181981	10182101	DNMT1_exon_2	DNMT1	23	1029.5	1029.5	1.000	1.000	1.000	OK				
chr19	10194818	10194952	DNMT1_exon_1	DNMT1	23	588.8	588.8	1.000	0.999	1.000	OK				
chr19	11377205	11378594	EPOR_exon_8	EPOR	23	1639.7	1639.7	1.000	1.000	1.000	OK				
chr19	11378687	11378807	EPOR_exon_7	EPOR	23	1176.1	1176.1	1.000	0.998	1.000	OK				
chr19	11380868	11380988	EPOR_exon_6	EPOR	23	1076.2	1075.3	1.000	0.999	1.000	OK				
chr19	11381054	11381208	EPOR_exon_5	EPOR	23	990.7	990.5	1.000	1.000	1.000	OK				
chr19	11381690	11381848	EPOR_exon_4	EPOR	23	1128.5	1128.2	1.000	1.000	1.000	OK				
chr19	11381928	11382104	EPOR_exon_3	EPOR	23	1160.9	1160.9	1.000	1.000	1.000	OK				
chr19	11383095	11383231	EPOR_exon_2	EPOR	23	722.8	722.8	1.000	1.000	1.000	OK				
chr19	11384091	11384313	EPOR_exon_1	EPOR	23	667.4	667.4	1.000	0.999	1.000	OK				
chr19	12943711	12944488	CALR_exon_9	CALR	23	1162.6	1162.3	0.999	0.999	1.000	OK				
chr19	15159036	15161713	NOTCH3_exon_33	NOTCH3	23	1483.8	1483.6	1.000	1.000	1.000	OK				
chr19	15162454	15162574	NOTCH3_exon_32	NOTCH3	23	1061.2	1061.2	1.000	1.000	1.000	OK				
chr19	15165366	15165514	NOTCH3_exon_31	NOTCH3	23	967.2	967.2	1.000	0.999	1.000	OK				
chr19	15165785	15166090	NOTCH3_exon_30	NOTCH3	23	1498.5	1498.5	1.000	1.000	1.000	OK				
chr19	15167247	15167410	NOTCH3_exon_29	NOTCH3	23	1182.3	1182.3	1.000	1.000	1.000	OK				
chr19	15170079	15170199	NOTCH3_exon_28	NOTCH3	23	864.3	864.3	1.000	1.000	1.000	OK				
chr19	15170329	15170552	NOTCH3_exon_27	NOTCH3	23	1322.8	1322.8	1.000	0.999	1.000	OK				
chr19	15170669	15170824	NOTCH3_exon_26	NOTCH3	23	1071.8	1071.8	1.000	0.999	1.000	OK				
chr19	15174066	15174399	NOTCH3_exon_25	NOTCH3	23	1387.4	1387.0	1.000	0.999	1.000	OK				
chr19	15177523	15178089	NOTCH3_exon_24	NOTCH3	23	606.0	606.0	1.000	1.000	1.000	OK				
chr19	15178820	15178940	NOTCH3_exon_23	NOTCH3	23	1247.3	1247.3	1.000	1.000	1.000	OK				
chr19	15179023	15179281	NOTCH3_exon_22	NOTCH3	23	1649.7	1649.7	1.000	1.000	1.000	OK				
chr19	15179362	15179495	NOTCH3_exon_21	NOTCH3	23	1246.9	1246.9	1.000	0.999	1.000	OK				
chr19	15180070	15180255	NOTCH3_exon_20	NOTCH3	23	958.2	958.2	1.000	1.000	1.000	OK				
chr19	15180679	15180827	NOTCH3_exon_19	NOTCH3	23	1025.8	1025.8	1.000	1.000	1.000	OK				
chr19	15180959	15181161	NOTCH3_exon_18	NOTCH3	23	1178.7	1178.7	1.000	0.999	1.000	OK				
chr19	15181574	15181800	NOTCH3_exon_17	NOTCH3	23	1288.0	1288.0	1.000	0.999	1.000	OK				
chr19	15184293	15184449	NOTCH3_exon_16	NOTCH3	23	1176.1	1176.1	1.000	1.000	1.000	OK				
chr19	15184901	15185021	NOTCH3_exon_15	NOTCH3	23	738.6	738.6	1.000	0.999	1.000	OK				
chr19	15185255	15185407	NOTCH3_exon_14	NOTCH3	23	1450.3	1449.0	1.000	0.999	1.000	OK				
chr19	15185485	15185678	NOTCH3_exon_13	NOTCH3	23	1306.2	1306.2	1.000	1.000	1.000	OK				
chr19	15186871	15186991	NOTCH3_exon_12	NOTCH3	23	1175.2	1175.2	1.000	1.000	1.000	OK				
chr19	15187103	15187337	NOTCH3_exon_11	NOTCH3	23	1197.5	1197.3	1.000	0.999	1.000	OK				
chr19	15187876	15187996	NOTCH3_exon_10	NOTCH3	23	921.3	921.3	1.000	0.999	1.000	OK				
chr19	15188230	15188350	NOTCH3_exon_9	NOTCH3	23	937.2	937.2	1.000	1.000	1.000	OK				
chr19	15188987	15189173	NOTCH3_exon_8	NOTCH3	23	1275.8	1275.8	1.000	1.000	1.000	OK				
chr19	15189271	15189427	NOTCH3_exon_7	NOTCH3	23	1326.6	1326.3	1.000	1.000	1.000	OK				
chr19	15191422	15191656	NOTCH3_exon_6	NOTCH3	23	1478.3	1478.3	1.000	1.000	1.000	OK				
chr19	15191744	15191864	NOTCH3_exon_5	NOTCH3	23	1586.9	1586.9	1.000	1.000	1.000	OK				
chr19	15191958	15192297	NOTCH3_exon_4	NOTCH3	23	1760.3	1759.8	1.000	1.000	1.000	OK				
chr19	15192375	15192518	NOTCH3_exon_3	NOTCH3	23	1438.9	1438.9	1.000	0.999	1.000	OK				
chr19	15197489	15197609	NOTCH3_exon_2	NOTCH3	23	582.3	582.3	1.000	0.997	1.000	OK				
chr19	15200786	15200994	NOTCH3_exon_1	NOTCH3	23	342.4	342.4	1.000	0.999	1.000	OK				
chr19	23357694	23362724	ZNF91_exon_4	ZNF91	23	707.6	693.7	0.973	0.959	0.982	OK				
chr19	23373720	23373840	ZNF91_exon_3	ZNF91	23	749.0	749.0	1.000	1.000	1.000	OK				
chr19	23395323	23395470	ZNF91_exon_1	ZNF91	23	662.5	662.5	1.000	1.000	1.000	OK				
chr19	33299932	33302533	CEBPA_exon_1	CEBPA	23	1291.8	1291.6	1.000	1.000	1.000	OK				
chr19	49635290	49635659	RRAS_exon_6	RRAS	23	1540.7	1540.7	1.000	0.999	1.000	OK				
chr19	49635731	49635851	RRAS_exon_5	RRAS	23	765.0	765.0	1.000	0.999	1.000	OK				
chr19	49636611	49636731	RRAS_exon_4	RRAS	23	1131.5	1131.5	1.000	0.999	1.000	OK				
chr19	49636817	49636937	RRAS_exon_3	RRAS	23	931.1	931.1	1.000	0.999	1.000	OK				
chr19	49637014	49637134	RRAS_exon_2	RRAS	23	770.4	770.4	1.000	1.000	1.000	OK				
chr19	49639944	49640142	RRAS_exon_1	RRAS	23	812.9	812.9	1.000	0.999	1.000	OK				
chr19	55655032	55655152	U2AF2_exon_1	U2AF2	23	581.3	581.3	1.000	0.999	1.000	OK				
chr19	55659208	55659344	U2AF2_exon_2	U2AF2	23	957.8	957.8	1.000	0.999	1.000	OK				
chr19	55660152	55660272	U2AF2_exon_3	U2AF2	23	517.8	516.9	1.000	0.998	1.000	OK				
chr19	55660504	55660624	U2AF2_exon_4	U2AF2	23	445.6	445.6	1.000	0.999	1.000	OK				
chr19	55661036	55661188	U2AF2_exon_5	U2AF2	23	848.8	848.7	1.000	1.000	1.000	OK				
chr19	55662498	55662618	U2AF2_exon_6	U2AF2	23	630.4	630.4	1.000	1.000	1.000	OK				
chr19	55663604	55663743	U2AF2_exon_7	U2AF2	23	958.6	958.6	1.000	1.000	1.000	OK				
chr19	55668473	55668593	U2AF2_exon_8	U2AF2	23	933.4	933.4	1.000	0.998	1.000	OK				
chr19	55668669	55668789	U2AF2_exon_9	U2AF2	23	846.1	846.1	1.000	0.999	1.000	OK				
chr19	55669073	55669193	U2AF2_exon_10	U2AF2	23	953.0	952.3	1.000	0.999	1.000	OK				
chr19	55669442	55669691	U2AF2_exon_11	U2AF2	23	1230.4	1230.3	1.000	1.000	1.000	OK				
chr19	55673932	55674715	U2AF2_exon_12	U2AF2	23	1056.7	1056.6	1.000	1.000	1.000	OK				
chr20	32358329	32358831	ASXL1_exon_1	ASXL1	23	533.7	533.7	1.000	1.000	1.000	OK				
chr20	32366377	32366497	ASXL1_exon_2	ASXL1	23	1012.7	1012.7	1.000	1.000	1.000	OK				
chr20	32367668	32367788	ASXL1_exon_3	ASXL1	23	1015.9	1015.9	1.000	1.000	1.000	OK				
chr20	32369007	32369127	ASXL1_exon_4	ASXL1	23	960.0	960.0	1.000	1.000	1.000	OK				
chr20	32428126	32428246	ASXL1_exon_5	ASXL1	23	1211.0	1211.0	1.000	1.000	1.000	OK				
chr20	32428320	32428440	ASXL1_exon_6	ASXL1	23	1163.1	1163.1	1.000	1.000	1.000	OK				
