@HD	VN:1.6
@SQ	SN:chr1	LN:248956422
@SQ	SN:chr2	LN:242193529
@SQ	SN:chr3	LN:198295559
@SQ	SN:chr4	LN:190214555
@SQ	SN:chr5	LN:181538259
@SQ	SN:chr6	LN:170805979
@SQ	SN:chr7	LN:159345973
@SQ	SN:chr8	LN:145138636
@SQ	SN:chr9	LN:138394717
@SQ	SN:chr10	LN:133797422
@SQ	SN:chr11	LN:135086622
@SQ	SN:chr12	LN:133275309
@SQ	SN:chr13	LN:114364328
@SQ	SN:chr14	LN:107043718
@SQ	SN:chr15	LN:101991189
@SQ	SN:chr16	LN:90338345
@SQ	SN:chr17	LN:83257441
@SQ	SN:chr18	LN:80373285
@SQ	SN:chr19	LN:58617616
@SQ	SN:chr20	LN:64444167
@SQ	SN:chr21	LN:46709983
@SQ	SN:chr22	LN:50818468
@SQ	SN:chrX	LN:156040895
@SQ	SN:chrY	LN:57227415
Target	gc_bias	mappability	reptiming	Gene	on_target
chr4:54738428-54738667	0.508333333333333	NA	NA	KIT	TRUE
chr4:54738669-54738908	0.425	NA	NA	KIT	TRUE
chr4:54738910-54739149	0.3875	NA	NA	KIT	TRUE
chr4:54739151-54739510	0.372222222222222	NA	NA	KIT	TRUE
chr4:54739512-54739751	0.429166666666667	NA	NA	KIT	TRUE
chr4:54739753-54740112	0.383333333333333	NA	NA	KIT	TRUE
chr4:54740114-54740353	0.383333333333333	NA	NA	KIT	TRUE
chr4:54740355-54740714	0.291666666666667	NA	NA	KIT	TRUE
chr4:55157973-55158092	0.55	NA	NA	.	TRUE
chr4:56105046-56105165	0.3	NA	NA	CRACD	TRUE
chr4:56878611-56878730	0.475	NA	NA	.	TRUE
chr4:58017013-58017132	0.433333333333333	NA	NA	.	TRUE
chr4:59816843-59816962	0.275	NA	NA	.	TRUE
chr4:61182958-61183077	0.425	NA	NA	.	TRUE
chr4:61914045-61914164	0.333333333333333	NA	NA	ADGRL3	TRUE
chr4:62564977-62565096	0.383333333333333	NA	NA	.	TRUE
chr4:63311082-63311201	0.325	NA	NA	.	TRUE
chr4:64438654-64438773	0.366666666666667	NA	NA	.	TRUE
chr4:65081747-65081866	0.283333333333333	NA	NA	.	TRUE
chr4:65984152-65984271	0.316666666666667	NA	NA	.	TRUE
chr4:67075358-67075477	0.333333333333333	NA	NA	.	TRUE
chr4:67894549-67894668	0.283333333333333	NA	NA	UBA6-DT	TRUE
chr4:69079645-69079764	0.358333333333333	NA	NA	UGT2B7	TRUE
chr4:69735549-69735668	0.466666666666667	NA	NA	SULT1B1	TRUE
chr4:70557133-70557252	0.383333333333333	NA	NA	.	TRUE
chr4:71406586-71406705	0.333333333333333	NA	NA	SLC4A4	TRUE
chr4:72188022-72188141	0.333333333333333	NA	NA	.	TRUE
chr4:73275672-73275791	0.408333333333333	NA	NA	.	TRUE
chr4:74545971-74546090	0.325	NA	NA	.	TRUE
chr4:75303073-75303192	0.408333333333333	NA	NA	.	TRUE
chr4:76211867-76211986	0.458333333333333	NA	NA	SCARB2	TRUE
chr4:77208175-77208294	0.416666666666667	NA	NA	CCNG2	TRUE
chr4:78012959-78013078	0.333333333333333	NA	NA	.	TRUE
chr4:78719864-78719983	0.291666666666667	NA	NA	.	TRUE
chr4:80191674-80191793	0.341666666666667	NA	NA	PRDM8	TRUE
chr4:81961878-81961997	0.458333333333333	NA	NA	.	TRUE
chr4:82680938-82681057	0.608333333333333	NA	NA	SCD5	TRUE
chr4:83426211-83426330	0.308333333333333	NA	NA	HELQ	TRUE
chr4:84161082-84161201	0.383333333333333	NA	NA	LINC02994	TRUE
chr4:85012238-85012357	0.358333333333333	NA	NA	.	TRUE
chr4:86337794-86337913	0.358333333333333	NA	NA	.	TRUE
chr4:87393584-87393703	0.3	NA	NA	.	TRUE
chr4:88249621-88249740	0.35	NA	NA	.	TRUE
chr4:89295537-89295656	0.408333333333333	NA	NA	GPRIN3	TRUE
chr4:90645517-90645636	0.283333333333333	NA	NA	CCSER1	TRUE
chr4:91763758-91763877	0.375	NA	NA	.	TRUE
chr4:92775943-92776062	0.3	NA	NA	GRID2	TRUE
chr4:93620376-93620495	0.416666666666667	NA	NA	GRID2	TRUE
chr4:94364162-94364281	0.308333333333333	NA	NA	.	TRUE
chr4:95216302-95216421	0.4	NA	NA	UNC5C	TRUE
chr4:96002273-96002392	0.375	NA	NA	.	TRUE
chr4:96891060-96891179	0.408333333333333	NA	NA	.	TRUE
chr4:98045043-98045162	0.458333333333333	NA	NA	STPG2	TRUE
chr4:98878712-98878831	0.325	NA	NA	.	TRUE
chr4:100095179-100095298	0.375	NA	NA	H2AZ1-DT	TRUE
chr4:100762284-100762403	0.333333333333333	NA	NA	LINC01218	TRUE
chr4:102193236-102193355	0.358333333333333	NA	NA	.	TRUE
chr4:103021282-103021401	0.425	NA	NA	SLC9B2	TRUE
chr4:103800532-103800651	0.308333333333333	NA	NA	.	TRUE
chr4:104576247-104576366	0.375	NA	NA	.	TRUE
chr4:105146864-105146983	0.516666666666667	NA	NA	TET2	TRUE
chr4:105185137-105185256	0.316666666666667	NA	NA	TET2	TRUE
chr4:105190359-105190504	0.513698630136986	NA	NA	TET2	TRUE
chr4:105233896-105234278	0.464751958224543	NA	NA	TET2	TRUE
chr4:105234279-105234662	0.40625	NA	NA	TET2	TRUE
chr4:105234663-105235046	0.466145833333333	NA	NA	TET2	TRUE
chr4:105235047-105235430	0.447916666666667	NA	NA	TET2	TRUE
chr4:105235431-105235814	0.4609375	NA	NA	TET2	TRUE
chr4:105235815-105236198	0.4296875	NA	NA	TET2	TRUE
chr4:105236199-105236582	0.377604166666667	NA	NA	TET2	TRUE
chr4:105236583-105236966	0.4609375	NA	NA	TET2	TRUE
chr4:105236967-105237350	0.40625	NA	NA	TET2	TRUE
chr4:105241336-105241455	0.408333333333333	NA	NA	TET2	TRUE
chr4:105242819-105242938	0.408333333333333	NA	NA	TET2	TRUE
chr4:105243569-105243777	0.559808612440191	NA	NA	TET2	TRUE
chr4:105259618-105259768	0.490066225165563	NA	NA	TET2	TRUE
chr4:105261754-105261873	0.375	NA	NA	TET2	TRUE
chr4:105269609-105269746	0.514492753623188	NA	NA	TET2	TRUE
chr4:105272563-105272917	0.459154929577465	NA	NA	TET2	TRUE
chr4:105275047-105275422	0.481382978723404	NA	NA	TET2	TRUE
chr4:105275423-105275799	0.442970822281167	NA	NA	TET2	TRUE
chr4:105275800-105276176	0.496021220159151	NA	NA	TET2	TRUE
chr4:105276177-105276553	0.474801061007958	NA	NA	TET2	TRUE
chr4:105276554-105276930	0.416445623342175	NA	NA	TET2	TRUE
chr4:105276931-105277307	0.312997347480106	NA	NA	TET2	TRUE
chr4:105277425-105277781	0.324929971988796	NA	NA	TET2	TRUE
chr4:105277782-105278139	0.35195530726257	NA	NA	TET2	TRUE
chr4:105278155-105278483	0.270516717325228	NA	NA	TET2	TRUE
chr4:105278484-105278813	0.327272727272727	NA	NA	TET2	TRUE
chr4:105278814-105279142	0.328267477203647	NA	NA	TET2	TRUE
chr4:105279143-105279472	0.345454545454545	NA	NA	TET2	TRUE
chr4:105279473-105279802	0.287878787878788	NA	NA	TET2	TRUE
chr4:106463068-106463187	0.325	NA	NA	.	TRUE
chr4:107552452-107552571	0.45	NA	NA	.	TRUE
chr4:108625802-108625921	0.4	NA	NA	RPL34	TRUE
chr4:109268496-109268615	0.35	NA	NA	COL25A1	TRUE
chr4:109959149-109959268	0.5	NA	NA	EGF	TRUE
chr4:110798193-110798312	0.425	NA	NA	.	TRUE
chr4:112146977-112147096	0.408333333333333	NA	NA	FAM241A	TRUE
chr4:112845263-112845382	0.308333333333333	NA	NA	ANK2	TRUE
chr4:113467891-113468010	0.333333333333333	NA	NA	.	TRUE
chr4:114534896-114535015	0.433333333333333	NA	NA	.	TRUE
chr4:115334129-115334248	0.283333333333333	NA	NA	.	TRUE
chr4:116107361-116107480	0.425	NA	NA	.	TRUE
chr4:116949077-116949196	0.408333333333333	NA	NA	.	TRUE
chr4:118294353-118294472	0.491666666666667	NA	NA	PRSS12	TRUE
chr4:119130732-119130851	0.425	NA	NA	.	TRUE
chr4:120174939-120175058	0.475	NA	NA	MAD2L1-DT	TRUE
chr4:120936743-120936862	0.383333333333333	NA	NA	.	TRUE
chr4:122078747-122078866	0.425	NA	NA	.	TRUE
chr4:123118109-123118228	0.35	NA	NA	AFG2A	TRUE
chr4:123930296-123930415	0.333333333333333	NA	NA	LINC01091	TRUE
chr4:124742728-124742847	0.391666666666667	NA	NA	.	TRUE
chr4:126883575-126883694	0.3	NA	NA	.	TRUE
chr4:127705836-127705955	0.333333333333333	NA	NA	INTU	TRUE
chr4:128931941-128932060	0.3	NA	NA	SCLT1	TRUE
chr4:129567864-129567983	0.416666666666667	NA	NA	.	TRUE
chr4:130516542-130516661	0.35	NA	NA	.	TRUE
chr4:131130384-131130503	0.333333333333333	NA	NA	.	TRUE
chr4:132523167-132523286	0.358333333333333	NA	NA	.	TRUE
chr4:133302755-133302874	0.45	NA	NA	.	TRUE
chr4:133999779-133999898	0.283333333333333	NA	NA	PABPC4L	TRUE
chr4:135205009-135205128	0.308333333333333	NA	NA	.	TRUE
chr4:136769292-136769411	0.35	NA	NA	.	TRUE
chr4:138159987-138160106	0.291666666666667	NA	NA	.	TRUE
chr4:138961675-138961794	0.508333333333333	NA	NA	.	TRUE
chr4:139756891-139757010	0.491666666666667	NA	NA	MAML3	TRUE
chr4:140380037-140380156	0.35	NA	NA	SCOC	TRUE
chr4:141061182-141061301	0.358333333333333	NA	NA	RNF150	TRUE
chr4:142434030-142434149	0.308333333333333	NA	NA	INPP4B	TRUE
chr4:143506408-143506527	0.283333333333333	NA	NA	.	TRUE
chr4:144356904-144357023	0.375	NA	NA	ANAPC10	TRUE
chr4:145042596-145042715	0.325	NA	NA	ANAPC10	TRUE
chr4:145888787-145888906	0.375	NA	NA	ZNF827	TRUE
chr4:146745586-146745705	0.408333333333333	NA	NA	TTC29	TRUE
chr4:147557357-147557476	0.3	NA	NA	TMEM184C-DT	TRUE
chr4:148362927-148363046	0.375	NA	NA	NR3C2	TRUE
chr4:149146512-149146631	0.391666666666667	NA	NA	LINC02355	TRUE
chr4:150310160-150310279	0.35	NA	NA	LRBA	TRUE
chr4:151622572-151622691	0.358333333333333	NA	NA	FHIP1A	TRUE
chr4:152662545-152662664	0.533333333333333	NA	NA	TMEM154	TRUE
chr4:153502914-153503033	0.358333333333333	NA	NA	TMEM131L	TRUE
chr4:155075216-155075335	0.308333333333333	NA	NA	.	TRUE
chr4:156689981-156690100	0.35	NA	NA	.	TRUE
chr4:158965461-158965580	0.4	NA	NA	SPMIP2	TRUE
chr4:159948494-159948613	0.341666666666667	NA	NA	.	TRUE
chr4:160711736-160711855	0.266666666666667	NA	NA	.	TRUE
chr4:161512100-161512219	0.316666666666667	NA	NA	FSTL5	TRUE
chr4:162322033-162322152	0.316666666666667	NA	NA	.	TRUE
chr4:163128668-163129007	0.338235294117647	NA	NA	NAF1	TRUE
chr4:163129008-163129347	0.467647058823529	NA	NA	NAF1	TRUE
chr4:163133146-163133265	0.391666666666667	NA	NA	NAF1	TRUE
chr4:163137155-163137274	0.45	NA	NA	NAF1	TRUE
chr4:163140222-163140382	0.304347826086957	NA	NA	NAF1	TRUE
chr4:163145748-163145867	0.316666666666667	NA	NA	NAF1	TRUE
chr4:163148326-163148445	0.333333333333333	NA	NA	NAF1	TRUE
chr4:163164216-163164390	0.354285714285714	NA	NA	NAF1	TRUE
chr4:163166362-163166625	0.71969696969697	NA	NA	NAF1	TRUE
chr4:163166626-163166889	0.598484848484849	NA	NA	NAF1	TRUE
chr4:163403871-163403990	0.358333333333333	NA	NA	.	TRUE
chr4:164189323-164189442	0.391666666666667	NA	NA	.	TRUE
chr4:165061346-165061465	0.358333333333333	NA	NA	.	TRUE
chr4:165842832-165842951	0.375	NA	NA	.	TRUE
chr4:166485886-166486005	0.391666666666667	NA	NA	.	TRUE
chr4:167118806-167118925	0.391666666666667	NA	NA	SPOCK3	TRUE
chr4:168769604-168769723	0.458333333333333	NA	NA	PALLD	TRUE
chr4:170405971-170406090	0.316666666666667	NA	NA	.	TRUE
chr4:171118277-171118396	0.316666666666667	NA	NA	.	TRUE
chr4:171981678-171981797	0.291666666666667	NA	NA	GALNTL6	TRUE
chr4:172586416-172586535	0.316666666666667	NA	NA	GALNTL6	TRUE
chr4:173421357-173421476	0.333333333333333	NA	NA	.	TRUE
chr4:174139410-174139529	0.333333333333333	NA	NA	.	TRUE
chr4:175015471-175015590	0.325	NA	NA	.	TRUE
chr4:176544268-176544387	0.308333333333333	NA	NA	.	TRUE
chr4:177351897-177352016	0.358333333333333	NA	NA	NEIL3	TRUE
chr4:178438018-178438137	0.325	NA	NA	.	TRUE
chr4:179793798-179793917	0.425	NA	NA	.	TRUE
chr4:180865482-180865601	0.333333333333333	NA	NA	.	TRUE
chr4:181660474-181660593	0.316666666666667	NA	NA	TENM3	TRUE
chr4:182444455-182444574	0.35	NA	NA	TENM3	TRUE
chr4:183532982-183533101	0.416666666666667	NA	NA	.	TRUE
chr4:184344189-184344308	0.383333333333333	NA	NA	LINC02363	TRUE
chr4:185162407-185162526	0.341666666666667	NA	NA	CFAP97	TRUE
chr4:186228327-186228446	0.425	NA	NA	KLKB1	TRUE
chr4:187292490-187292609	0.341666666666667	NA	NA	.	TRUE
chr4:187934120-187934239	0.4	NA	NA	.	TRUE
chr4:188644381-188644500	0.366666666666667	NA	NA	LINC01060	TRUE
chr4:189446441-189446560	0.366666666666667	NA	NA	.	TRUE
chr5:202108-202227	0.5	NA	NA	CCDC127	TRUE
chr5:1076347-1076466	0.583333333333333	NA	NA	SLC12A7	TRUE
chr5:1882213-1882332	0.683333333333333	NA	NA	IRX4	TRUE
chr5:2693895-2694014	0.466666666666667	NA	NA	.	TRUE
chr5:3488289-3488408	0.5	NA	NA	LINC01019	TRUE
chr5:4297858-4297977	0.308333333333333	NA	NA	.	TRUE
chr5:4949112-4949231	0.325	NA	NA	.	TRUE
chr5:5910366-5910485	0.45	NA	NA	.	TRUE
chr5:6989561-6989680	0.35	NA	NA	LINC02196	TRUE
chr5:8549581-8549700	0.3	NA	NA	.	TRUE
chr5:9401892-9402011	0.408333333333333	NA	NA	.	TRUE
chr5:10150762-10150881	0.541666666666667	NA	NA	.	TRUE
chr5:10964500-10964619	0.308333333333333	NA	NA	.	TRUE
chr5:11869967-11870086	0.425	NA	NA	CTNND2	TRUE
chr5:12551598-12551717	0.275	NA	NA	.	TRUE
chr5:13185594-13185713	0.316666666666667	NA	NA	.	TRUE
chr5:13986935-13987054	0.458333333333333	NA	NA	.	TRUE
chr5:14779994-14780113	0.408333333333333	NA	NA	ANKH	TRUE
chr5:15850250-15850369	0.375	NA	NA	FBXL7	TRUE
chr5:16924363-16924482	0.475	NA	NA	MYO10	TRUE
chr5:18329870-18329989	0.341666666666667	NA	NA	.	TRUE
chr5:19373165-19373284	0.316666666666667	NA	NA	.	TRUE
chr5:20613664-20613783	0.291666666666667	NA	NA	LINC02241	TRUE
chr5:22005517-22005636	0.308333333333333	NA	NA	CDH12	TRUE
chr5:22812096-22812215	0.316666666666667	NA	NA	CDH12	TRUE
chr5:23620842-23620961	0.333333333333333	NA	NA	.	TRUE
chr5:24512465-24512584	0.391666666666667	NA	NA	CDH10	TRUE
chr5:25247052-25247171	0.416666666666667	NA	NA	.	TRUE
chr5:26028221-26028340	0.275	NA	NA	.	TRUE
chr5:26861936-26862055	0.366666666666667	NA	NA	.	TRUE
chr5:28210309-28210428	0.333333333333333	NA	NA	.	TRUE
chr5:28933854-28933973	0.316666666666667	NA	NA	LINC02109	TRUE
chr5:29582965-29583084	0.308333333333333	NA	NA	.	TRUE
chr5:30895657-30895776	0.35	NA	NA	.	TRUE
chr5:31951796-31951915	0.35	NA	NA	.	TRUE
chr5:32831774-32831893	0.383333333333333	NA	NA	.	TRUE
chr5:33581466-33581585	0.458333333333333	NA	NA	ADAMTS12	TRUE
chr5:34861452-34861571	0.4	NA	NA	.	TRUE
chr5:35856890-35857058	0.414201183431953	NA	NA	IL7R	TRUE
chr5:35860851-35860989	0.446043165467626	NA	NA	IL7R	TRUE
chr5:35867305-35867462	0.386075949367089	NA	NA	IL7R	TRUE
chr5:35871055-35871212	0.411392405063291	NA	NA	IL7R	TRUE
chr5:35873479-35873647	0.420118343195266	NA	NA	IL7R	TRUE
chr5:35874435-35874554	0.425	NA	NA	IL7R	TRUE
chr5:35875469-35875588	0.425	NA	NA	IL7R	TRUE
chr5:35875982-35876343	0.49171270718232	NA	NA	IL7R	TRUE
chr5:35876344-35876705	0.461325966850829	NA	NA	IL7R	TRUE
chr5:35876706-35877067	0.383977900552486	NA	NA	IL7R	TRUE
chr5:35877068-35877429	0.422651933701657	NA	NA	IL7R	TRUE
chr5:35877430-35877791	0.439226519337017	NA	NA	IL7R	TRUE
chr5:35877792-35878153	0.400552486187845	NA	NA	IL7R	TRUE
chr5:35878154-35878515	0.38121546961326	NA	NA	IL7R	TRUE
chr5:35878516-35878877	0.386740331491713	NA	NA	IL7R	TRUE
chr5:35878878-35879239	0.348066298342541	NA	NA	IL7R	TRUE
chr5:35879240-35879602	0.402203856749311	NA	NA	IL7R	TRUE
chr5:36049887-36050006	0.416666666666667	NA	NA	UGT3A2	TRUE
chr5:36819234-36819353	0.383333333333333	NA	NA	.	TRUE
chr5:37612185-37612304	0.291666666666667	NA	NA	WDR70	TRUE
chr5:38264574-38264693	0.491666666666667	NA	NA	EGFLAM	TRUE
chr5:39259282-39259401	0.491666666666667	NA	NA	FYB1	TRUE
chr5:40286492-40286611	0.433333333333333	NA	NA	.	TRUE
chr5:40916504-40916623	0.425	NA	NA	C7	TRUE
chr5:44048730-44048849	0.366666666666667	NA	NA	.	TRUE
chr5:44865825-44865944	0.308333333333333	NA	NA	.	TRUE
chr5:45690026-45690145	0.316666666666667	NA	NA	HCN1	TRUE
chr5:51158839-51158958	0.325	NA	NA	.	TRUE
chr5:52282170-52282289	0.383333333333333	NA	NA	.	TRUE
chr5:53087943-53088062	0.525	NA	NA	ITGA2	TRUE
chr5:54437327-54437446	0.541666666666667	NA	NA	.	TRUE
chr5:55247943-55248062	0.441666666666667	NA	NA	CCNO-DT	TRUE
chr5:56149243-56149362	0.375	NA	NA	ANKRD55	TRUE
chr5:57028488-57028607	0.408333333333333	NA	NA	.	TRUE
chr5:57653373-57653492	0.341666666666667	NA	NA	LNCBRM	TRUE
chr5:58454464-58454583	0.416666666666667	NA	NA	PLK2	TRUE
chr5:59586446-59586565	0.35	NA	NA	PDE4D	TRUE
chr5:60631025-60631144	0.525	NA	NA	DEPDC1B	TRUE
chr5:61969997-61970116	0.366666666666667	NA	NA	.	TRUE
chr5:62769427-62769546	0.341666666666667	NA	NA	.	TRUE
chr5:63524622-63524741	0.291666666666667	NA	NA	.	TRUE
chr5:64568879-64568998	0.508333333333333	NA	NA	RGS7BP	TRUE
chr5:65192594-65192713	0.308333333333333	NA	NA	ADAMTS6	TRUE
chr5:65907912-65908031	0.408333333333333	NA	NA	ERBIN	TRUE
chr5:66533980-66534099	0.333333333333333	NA	NA	.	TRUE
chr5:67478905-67479024	0.341666666666667	NA	NA	.	TRUE
chr5:68365001-68365120	0.391666666666667	NA	NA	.	TRUE
chr5:71456882-71457001	0.375	NA	NA	BDP1	TRUE
chr5:72150105-72150224	0.316666666666667	NA	NA	MAP1B	TRUE
chr5:73152458-73152577	0.558333333333333	NA	NA	.	TRUE
chr5:73776068-73776187	0.416666666666667	NA	NA	ARHGEF28	TRUE
chr5:74588003-74588122	0.45	NA	NA	.	TRUE
chr5:75656977-75657096	0.425	NA	NA	ANKDD1B	TRUE
chr5:76485406-76485525	0.341666666666667	NA	NA	IQGAP2	TRUE
chr5:77275334-77275453	0.308333333333333	NA	NA	PDE8B	TRUE
chr5:77981218-77981337	0.45	NA	NA	.	TRUE
chr5:78885968-78886087	0.433333333333333	NA	NA	ARSB	TRUE
chr5:79713637-79713756	0.341666666666667	NA	NA	CMYA5	TRUE
chr5:80514047-80514166	0.325	NA	NA	FAM151B	TRUE
chr5:81857035-81857154	0.466666666666667	NA	NA	.	TRUE
chr5:82909974-82910093	0.5	NA	NA	LINC01338	TRUE
chr5:83965060-83965179	0.316666666666667	NA	NA	EDIL3	TRUE
chr5:84627290-84627409	0.291666666666667	NA	NA	.	TRUE
chr5:85329924-85330043	0.375	NA	NA	.	TRUE
chr5:86133238-86133357	0.416666666666667	NA	NA	.	TRUE
chr5:87276248-87276367	0.325	NA	NA	RASA1	TRUE
chr5:88839586-88839705	0.375	NA	NA	MEF2C	TRUE
chr5:89673256-89673375	0.341666666666667	NA	NA	LINC02161	TRUE
chr5:90441311-90441430	0.35	NA	NA	.	TRUE
chr5:91323339-91323458	0.375	NA	NA	.	TRUE
chr5:92104295-92104414	0.366666666666667	NA	NA	.	TRUE
chr5:92865314-92865433	0.358333333333333	NA	NA	.	TRUE
chr5:93682183-93682302	0.291666666666667	NA	NA	ARB2A	TRUE
chr5:94390057-94390176	0.383333333333333	NA	NA	KIAA0825	TRUE
chr5:95241598-95241717	0.316666666666667	NA	NA	MCTP1	TRUE
chr5:96064644-96064763	0.383333333333333	NA	NA	CAST	TRUE
chr5:97117542-97117661	0.325	NA	NA	LIX1	TRUE
chr5:98134199-98134318	0.341666666666667	NA	NA	LINC01846	TRUE
chr5:98781702-98781821	0.333333333333333	NA	NA	RGMB	TRUE
chr5:99975167-99975286	0.308333333333333	NA	NA	.	TRUE
chr5:100624067-100624186	0.275	NA	NA	.	TRUE
chr5:101240789-101240908	0.358333333333333	NA	NA	.	TRUE
chr5:101997084-101997203	0.3	NA	NA	.	TRUE
chr5:102831391-102831510	0.275	NA	NA	PAM	TRUE
chr5:103930210-103930329	0.275	NA	NA	.	TRUE
chr5:104875657-104875776	0.316666666666667	NA	NA	.	TRUE
chr5:105770298-105770417	0.35	NA	NA	.	TRUE
chr5:106518305-106518424	0.308333333333333	NA	NA	.	TRUE
chr5:107316107-107316226	0.408333333333333	NA	NA	.	TRUE
chr5:109204798-109204917	0.458333333333333	NA	NA	.	TRUE
chr5:110016520-110016639	0.408333333333333	NA	NA	.	TRUE
chr5:111081745-111081864	0.341666666666667	NA	NA	.	TRUE
chr5:111894889-111895008	0.316666666666667	NA	NA	NREP	TRUE
chr5:112689069-112689188	0.341666666666667	NA	NA	.	TRUE
chr5:113791141-113791260	0.566666666666667	NA	NA	.	TRUE
chr5:114460606-114460725	0.391666666666667	NA	NA	KCNN2	TRUE
chr5:115402373-115402492	0.525	NA	NA	.	TRUE
chr5:116052788-116052907	0.333333333333333	NA	NA	ARL14EPL	TRUE
chr5:116993465-116993584	0.358333333333333	NA	NA	.	TRUE
chr5:117919234-117919353	0.358333333333333	NA	NA	LINC02147	TRUE
chr5:118736127-118736246	0.316666666666667	NA	NA	.	TRUE
chr5:119410256-119410375	0.491666666666667	NA	NA	.	TRUE
chr5:120198430-120198549	0.358333333333333	NA	NA	.	TRUE
chr5:120910811-120910930	0.333333333333333	NA	NA	.	TRUE
chr5:122415470-122415589	0.366666666666667	NA	NA	SNCAIP	TRUE
chr5:123173896-123174015	0.35	NA	NA	PRDM6	TRUE
chr5:124013364-124013483	0.391666666666667	NA	NA	.	TRUE
chr5:124781800-124781919	0.325	NA	NA	.	TRUE
chr5:125595434-125595553	0.266666666666667	NA	NA	LINC02240	TRUE
chr5:126426698-126426817	0.325	NA	NA	GRAMD2B	TRUE
chr5:127486196-127486315	0.375	NA	NA	.	TRUE
chr5:128186402-128186521	0.308333333333333	NA	NA	SLC12A2	TRUE
chr5:128854178-128854297	0.308333333333333	NA	NA	SLC27A6	TRUE
chr5:129623190-129623309	0.333333333333333	NA	NA	.	TRUE
chr5:130599891-130600010	0.316666666666667	NA	NA	.	TRUE
chr5:131771629-131771748	0.425	NA	NA	FNIP1	TRUE
chr5:132481608-132481836	0.449781659388646	NA	NA	IRF1	TRUE
chr5:132481837-132482065	0.436681222707424	NA	NA	IRF1	TRUE
chr5:132482915-132483300	0.432642487046632	NA	NA	IRF1	TRUE
chr5:132483301-132483687	0.534883720930233	NA	NA	IRF1	TRUE
chr5:132483688-132484074	0.58656330749354	NA	NA	IRF1	TRUE
chr5:132484361-132484496	0.551470588235294	NA	NA	IRF1	TRUE
chr5:132485625-132485744	0.5	NA	NA	IRF1	TRUE
chr5:132486251-132486370	0.583333333333333	NA	NA	IRF1	TRUE
chr5:132486561-132486680	0.575	NA	NA	IRF1	TRUE
chr5:132486729-132486848	0.541666666666667	NA	NA	IRF1	TRUE
chr5:132486953-132487129	0.548022598870056	NA	NA	IRF1	TRUE
chr5:132487924-132488043	0.508333333333333	NA	NA	IRF1	TRUE
chr5:132489385-132489504	0.491666666666667	NA	NA	IRF1	TRUE
chr5:132490544-132490772	0.724890829694323	NA	NA	IRF1	TRUE
chr5:133399471-133399590	0.566666666666667	NA	NA	FSTL4	TRUE
chr5:134060070-134060189	0.45	NA	NA	.	TRUE
chr5:135008050-135008169	0.525	NA	NA	CATSPER3	TRUE
chr5:136638809-136638928	0.483333333333333	NA	NA	CTB-1I21.1	TRUE
chr5:137662434-137662553	0.466666666666667	NA	NA	KLHL3	TRUE
chr5:138393026-138393145	0.458333333333333	NA	NA	KDM3B	TRUE
chr5:139471261-139471380	0.575	NA	NA	SMIM33	TRUE
chr5:140322276-140322395	0.391666666666667	NA	NA	.	TRUE
chr5:142628901-142629020	0.466666666666667	NA	NA	.	TRUE
chr5:143793181-143793300	0.45	NA	NA	.	TRUE
chr5:144458968-144459087	0.416666666666667	NA	NA	.	TRUE
chr5:145225609-145225728	0.433333333333333	NA	NA	.	TRUE
chr5:145942449-145942568	0.466666666666667	NA	NA	SH3RF2	TRUE
chr5:146878974-146879093	0.591666666666667	NA	NA	.	TRUE
chr5:147847361-147847480	0.391666666666667	NA	NA	.	TRUE
chr5:148487857-148487976	0.308333333333333	NA	NA	HTR4	TRUE
chr5:149492967-149493086	0.366666666666667	NA	NA	CSNK1A1	TRUE
chr5:149493339-149493729	0.337595907928389	NA	NA	CSNK1A1	TRUE
chr5:149493730-149494120	0.375959079283887	NA	NA	CSNK1A1	TRUE
chr5:149494121-149494511	0.345268542199488	NA	NA	CSNK1A1	TRUE
chr5:149494512-149494902	0.337595907928389	NA	NA	CSNK1A1	TRUE
chr5:149494903-149495294	0.311224489795918	NA	NA	CSNK1A1	TRUE
chr5:149495295-149495685	0.378516624040921	NA	NA	CSNK1A1	TRUE
chr5:149495686-149496076	0.289002557544757	NA	NA	CSNK1A1	TRUE
chr5:149496077-149496467	0.352941176470588	NA	NA	CSNK1A1	TRUE
chr5:149496468-149496859	0.36734693877551	NA	NA	CSNK1A1	TRUE
chr5:149505446-149505594	0.48993288590604	NA	NA	CSNK1A1	TRUE
chr5:149507019-149507138	0.441666666666667	NA	NA	CSNK1A1	TRUE
chr5:149509878-149509997	0.325	NA	NA	CSNK1A1	TRUE
chr5:149511771-149511890	0.4	NA	NA	CSNK1A1	TRUE
chr5:149513069-149513208	0.421428571428571	NA	NA	CSNK1A1	TRUE
chr5:149520275-149520394	0.35	NA	NA	CSNK1A1	TRUE
chr5:149525047-149525166	0.408333333333333	NA	NA	CSNK1A1	TRUE
chr5:149550067-149550186	0.516666666666667	NA	NA	CSNK1A1	TRUE
chr5:149550841-149551139	0.602006688963211	NA	NA	CSNK1A1	TRUE
chr5:149551140-149551438	0.668896321070234	NA	NA	CSNK1A1	TRUE
chr5:149732544-149732663	0.425	NA	NA	PPARGC1B	TRUE
chr5:150053294-150053603	0.551612903225806	NA	NA	CSF1R	TRUE
chr5:150053604-150053913	0.541935483870968	NA	NA	CSF1R	TRUE
