chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr1	202333163	202333386	Target=13;ProbeIdx=6;UBE2T_Ex_6,Target=13;ProbeIdx=11;UBE2T_Ex_6,Target=13;ProbeIdx=18;UBE2T_Ex_6,Target=14;ProbeIdx=4;UBE2T_Ex_5,Target=14;ProbeIdx=11;UBE2T_Ex_5,Target=14;ProbeIdx=16;UBE2T_Ex_5,Target=15;ProbeIdx=5;UBE2T_Ex_4,Target=15;ProbeIdx=12;UBE2T_Ex_4,Target=15;ProbeIdx=17;UBE2T_Ex_4	-0.201220	0.078530	25	False
chr1	202333386	202333610	Target=13;ProbeIdx=6;UBE2T_Ex_6,Target=13;ProbeIdx=11;UBE2T_Ex_6,Target=13;ProbeIdx=18;UBE2T_Ex_6,Target=14;ProbeIdx=4;UBE2T_Ex_5,Target=14;ProbeIdx=11;UBE2T_Ex_5,Target=14;ProbeIdx=16;UBE2T_Ex_5,Target=15;ProbeIdx=5;UBE2T_Ex_4,Target=15;ProbeIdx=12;UBE2T_Ex_4,Target=15;ProbeIdx=17;UBE2T_Ex_4	0.083051	0.187089	25	False
chr1	202334939	202335099	Target=16;ProbeIdx=8;UBE2T_Ex_3,Target=16;ProbeIdx=12;UBE2T_Ex_3	0.210035	0.197691	25	False
chr1	202335586	202335826	Target=17;ProbeIdx=7;UBE2T_Ex_2,Target=17;ProbeIdx=12;UBE2T_Ex_2,Target=17;ProbeIdx=19;UBE2T_Ex_2	-0.079879	0.102317	25	False
chr1	202336326	202494425	Antitarget	-0.021360	0.252110	25	False
chr1	202494425	202652524	Antitarget	-0.002548	0.243971	25	False
chr1	202652524	202810623	Antitarget	-0.008189	0.292962	25	False
chr1	202810623	202968723	Antitarget	-0.006652	0.160308	25	False
chr1	202968723	203126822	Antitarget	-0.014699	0.277973	25	False
chr1	203126822	203284921	Antitarget	-0.051456	0.215862	25	False
chr1	203284921	203443020	Antitarget	0.001889	0.256768	25	False
chr1	203443020	203601120	Antitarget	-0.039101	0.263018	25	False
chr1	203601620	203601739	chr1_203570748_203570867	0.003410	0.083405	25	False
chr1	203602239	203762660	Antitarget	-0.012341	0.145863	25	False
chr1	203762660	203923082	Antitarget	-0.018633	0.170699	25	False
chr1	203923082	204083503	Antitarget	-0.022407	0.187667	25	False
chr1	204083503	204243925	Antitarget	-0.001309	0.316627	25	True
chr1	204244425	204244544	chr1_204213553_204213672	0.077104	0.075213	25	False
chr1	204245044	204412570	Antitarget	-0.008665	0.275930	25	False
chr1	204412570	204580096	Antitarget	-0.013551	0.203442	25	False
chr1	204580096	204747622	Antitarget	0.005041	0.208584	25	False
chr1	204747622	204915149	Antitarget	-0.020949	0.255481	25	False
chr1	204915649	204915768	chr1_204884777_204884896	0.063525	0.129922	25	False
chr1	204916268	205061552	Antitarget	-0.043260	0.281415	25	False
chr1	205061552	205206836	Antitarget	-0.033108	0.172248	25	False
chr1	205206836	205352121	Antitarget	-0.049483	0.184613	25	False
chr1	205352121	205497405	Antitarget	0.007140	0.249332	25	False
chr1	205497405	205642690	Antitarget	-0.000412	0.228307	25	False
chr1	205642690	205787974	Antitarget	-0.028358	0.261322	25	False
chr1	205787974	205933259	Antitarget	-0.000174	0.178926	25	False
chr1	205933259	206078543	Antitarget	-0.001711	0.281258	25	False
chr1	206078543	206223828	Antitarget	-0.004671	0.195242	25	False
chr1	206224328	206224447	chr1_206116882_206117001	0.033810	0.154750	25	False
chr1	206224947	206385037	Antitarget	-0.009588	0.207858	25	False
chr1	206385037	206545127	Antitarget	0.042629	0.253481	25	False
chr1	206545127	206705218	Antitarget	-0.010026	0.217531	25	False
chr1	206705718	206705837	chr1_206879063_206879182	0.019007	0.093563	25	False
chr1	206706337	206873433	Antitarget	-0.002150	0.304833	25	True
chr1	206873433	207040529	Antitarget	-0.031594	0.294971	25	False
chr1	207040529	207207625	Antitarget	-0.004686	0.299628	25	False
chr1	207207625	207374722	Antitarget	-0.013167	0.217821	25	False
chr1	207375222	207375341	chr1_207548567_207548686	0.031150	0.092825	25	False
chr1	207375841	207513727	Antitarget	-0.007986	0.251164	25	False
chr1	207513727	207651613	Antitarget	-0.078692	0.329481	25	True
chr1	207651613	207789499	Antitarget	0.006955	0.247425	25	False
chr1	207789499	207927385	Antitarget	-0.042841	0.392831	25	True
chr1	207927385	208065272	Antitarget	-0.036008	0.342977	25	True
chr1	208065772	208065891	chr1_208239117_208239236	-0.058697	0.066582	25	False
chr1	208066391	208227869	Antitarget	0.079784	0.550008	25	True
chr1	208227869	208389347	Antitarget	0.033201	0.620626	25	True
chr1	208389347	208550826	Antitarget	-0.030809	0.284930	25	False
chr1	208550826	208712304	Antitarget	-0.045579	0.249057	25	False
chr1	208712304	208873782	Antitarget	-0.003806	0.261386	25	False
chr1	208873782	209035261	Antitarget	0.000015	0.125264	25	False
chr1	209035761	209035880	chr1_209209106_209209225	0.028964	0.042686	25	False
chr1	209036380	209192145	Antitarget	0.028139	0.352329	25	True
chr1	209192145	209347911	Antitarget	-0.032453	0.287856	25	False
chr1	209347911	209503677	Antitarget	-0.034581	0.279466	25	False
chr1	209503677	209659443	Antitarget	-0.032001	0.221308	25	False
chr1	209659943	209660062	chr1_209833288_209833407	0.009262	0.112233	25	False
chr1	209660562	209804666	Antitarget	-0.010455	0.307944	25	True
chr1	209804666	209948770	Antitarget	-0.006455	0.251268	25	False
chr1	209948770	210092875	Antitarget	0.008613	0.218704	25	False
chr1	210092875	210236979	Antitarget	-0.004811	0.316907	25	True
chr1	210236979	210381084	Antitarget	0.009910	0.294438	25	False
chr1	210381584	210381703	chr1_210554928_210555047	0.035662	0.062647	25	False
chr1	210382203	210523523	Antitarget	-0.003943	0.227007	25	False
chr1	210523523	210664843	Antitarget	-0.009841	0.372922	25	True
chr1	210664843	210806163	Antitarget	-0.007333	0.199346	25	False
chr1	210806163	210947483	Antitarget	-0.001218	0.276906	25	False
chr1	210947483	211088803	Antitarget	0.013853	0.239753	25	False
chr1	211088803	211230123	Antitarget	-0.001978	0.310897	25	True
chr1	211230123	211371443	Antitarget	0.002072	0.176410	25	False
chr1	211371943	211372062	chr1_211545285_211545404	0.017058	0.086382	25	False
chr1	211372562	211514401	Antitarget	0.008012	0.231912	25	False
chr1	211514401	211656241	Antitarget	0.005892	0.226538	25	False
chr1	211656241	211798081	Antitarget	0.001740	0.260688	25	False
chr1	211798081	211939921	Antitarget	-0.002234	0.291656	25	False
chr1	211939921	212081761	Antitarget	0.022253	0.338314	25	True
chr1	212081761	212223601	Antitarget	-0.020441	0.283862	25	False
chr1	212223601	212365441	Antitarget	-0.004612	0.196843	25	False
chr1	212365941	212366060	chr1_212539283_212539402	0.029643	0.064892	25	False
chr1	212366560	212534020	Antitarget	-0.020282	0.230286	25	False
chr1	212534020	212701480	Antitarget	-0.004250	0.308870	25	True
chr1	212701480	212868940	Antitarget	-0.014183	0.166280	25	False
chr1	212868940	213036400	Antitarget	-0.022921	0.175246	25	False
chr1	213036900	213037019	chr1_213210242_213210361	0.015425	0.062269	25	False
chr1	213037519	213194976	Antitarget	-0.002603	0.223953	25	False
chr1	213194976	213352433	Antitarget	-0.000389	0.255715	25	False
chr1	213352433	213509891	Antitarget	-0.031352	0.279053	25	False
chr1	213509891	213667348	Antitarget	0.210121	0.613691	25	True
chr1	213667348	213824805	Antitarget	-0.024472	0.281947	25	False
chr1	213824805	213982263	Antitarget	-0.009450	0.340592	25	True
chr1	213983382	214129784	Antitarget	-0.008330	0.251166	25	False
chr1	214129784	214276186	Antitarget	0.048932	0.435735	25	True
chr1	214276186	214422589	Antitarget	-0.039275	0.300051	25	True
chr1	214422589	214568991	Antitarget	0.004665	0.248026	25	False
chr1	214568991	214715394	Antitarget	-0.009410	0.319520	25	True
chr1	214715394	214861796	Antitarget	-0.056551	0.268644	25	False
chr1	214861796	215008199	Antitarget	-0.029220	0.231406	25	False
chr1	215008199	215154601	Antitarget	-0.042988	0.324362	25	True
chr1	215154601	215301004	Antitarget	-0.017040	0.324783	25	True
chr1	215301504	215301623	chr1_215474847_215474966	-0.034636	0.074825	25	False
chr1	215302123	215451909	Antitarget	-0.032947	0.214410	25	False
chr1	215451909	215601696	Antitarget	-0.023992	0.253961	25	False
chr1	215601696	215751482	Antitarget	-0.014717	0.261550	25	False
chr1	215751482	215901269	Antitarget	-0.016524	0.208974	25	False
chr1	215901269	216051055	Antitarget	-0.030870	0.274398	25	False
chr1	216051055	216200842	Antitarget	0.000444	0.385927	25	True
chr1	216200842	216350628	Antitarget	-0.135326	0.448622	25	True
chr1	216350628	216500415	Antitarget	-0.047870	0.314570	25	True
chr1	216500915	216501034	chr1_216674257_216674376	0.046131	0.064487	25	False
chr1	216501534	216645594	Antitarget	-0.067130	0.420848	25	True
chr1	216645594	216789655	Antitarget	-0.004762	0.342550	25	True
chr1	216789655	216933715	Antitarget	0.043778	0.754734	25	True
chr1	216933715	217077776	Antitarget	-0.058740	0.287260	25	False
chr1	217077776	217221836	Antitarget	-0.035694	0.426830	25	True
chr1	217221836	217365897	Antitarget	-0.029037	0.284027	25	False
chr1	217365897	217509957	Antitarget	-0.036992	0.228994	25	False
chr1	217509957	217654018	Antitarget	0.009391	0.281257	25	False
chr1	217654018	217798079	Antitarget	0.030314	0.315571	25	True
chr1	217798579	217798698	chr1_217971921_217972040	0.080150	0.083258	25	False
chr1	217799198	217946803	Antitarget	-0.047967	0.318870	25	True
chr1	217946803	218094409	Antitarget	-0.064853	0.386234	25	True
chr1	218094409	218242015	Antitarget	-0.060425	0.275409	25	False
chr1	218242015	218389621	Antitarget	0.005411	0.263502	25	False
chr1	218389621	218537227	Antitarget	-0.025903	0.265936	25	False
chr1	218537227	218684833	Antitarget	-0.024730	0.248322	25	False
chr1	218685333	218685452	chr1_218858675_218858794	0.054634	0.076686	25	False
chr1	218685952	218825672	Antitarget	-0.028970	0.261787	25	False
chr1	218825672	218965393	Antitarget	-0.081465	0.359157	25	True
chr1	218965393	219105114	Antitarget	-0.032383	0.274185	25	False
chr1	219105114	219244835	Antitarget	-0.092736	0.390595	25	True
chr1	219244835	219384556	Antitarget	-0.040862	0.230931	25	False
chr1	219385056	219385175	chr1_219558398_219558517	0.029338	0.071797	25	False
chr1	219385675	219537071	Antitarget	-0.033530	0.331254	25	True
chr1	219537071	219688468	Antitarget	-0.051655	0.263350	25	False
chr1	219688468	219839864	Antitarget	-0.016216	0.260306	25	False
chr1	219839864	219991261	Antitarget	0.015606	0.322231	25	True
chr1	219991761	219991880	chr1_220165103_220165222	-0.014325	0.069394	25	False
chr1	219992380	220140634	Antitarget	-0.006424	0.128812	25	False
chr1	220140634	220288889	Antitarget	0.006125	0.296028	25	False
chr1	220288889	220437143	Antitarget	0.003645	0.307118	25	True
chr1	220437143	220585398	Antitarget	-0.019178	0.224865	25	False
chr1	220585398	220733652	Antitarget	-0.021245	0.266123	25	False
chr1	220733652	220881907	Antitarget	-0.026567	0.311882	25	True
chr1	220881907	221030162	Antitarget	-0.021985	0.344556	25	True
chr1	221030662	221030781	chr1_221204004_221204123	-0.035741	0.081143	25	False
chr1	221031281	221196565	Antitarget	0.031649	0.325587	25	True
chr1	221196565	221361849	Antitarget	-0.019525	0.213920	25	False
chr1	221361849	221527133	Antitarget	-0.030344	0.214386	25	False
chr1	221527133	221692417	Antitarget	-0.045675	0.304441	25	True
chr1	221692917	221693036	chr1_221866259_221866378	-0.046656	0.071311	25	False
chr1	221693536	221843352	Antitarget	-0.042809	0.256201	25	False
chr1	221843352	221993168	Antitarget	-0.032700	0.264237	25	False
chr1	221993168	222142984	Antitarget	-0.026811	0.260688	25	False
chr1	222142984	222292800	Antitarget	-0.078663	0.338406	25	True
chr1	222292800	222442616	Antitarget	-0.047549	0.319609	25	True
chr1	222442616	222592432	Antitarget	0.077615	0.371758	25	True
chr1	222592432	222742248	Antitarget	0.003530	0.294732	25	False
chr1	222742748	222742867	chr1_222916090_222916209	0.063893	0.083187	25	False
chr1	222743367	222893586	Antitarget	-0.000446	0.263303	25	False
chr1	222893586	223043806	Antitarget	0.002623	0.235056	25	False
chr1	223043806	223194025	Antitarget	0.022235	0.221363	25	False
chr1	223194025	223344245	Antitarget	-0.048015	0.326245	25	True
chr1	223344745	223344864	chr1_223518087_223518206	0.069765	0.059408	25	False
chr1	223345364	223483654	Antitarget	-0.053744	0.321625	25	True
chr1	223483654	223621945	Antitarget	-0.005934	0.306947	25	True
chr1	223621945	223760236	Antitarget	0.011023	0.206417	25	False
chr1	223760236	223898527	Antitarget	0.055278	0.331117	25	True
chr1	223898527	224036818	Antitarget	0.012849	0.258558	25	False
chr1	224036818	224175109	Antitarget	-0.018700	0.173774	25	False
chr1	224175609	224175728	chr1_224363311_224363430	0.049140	0.066970	25	False
chr1	224176228	224327550	Antitarget	-0.005038	0.179228	25	False
chr1	224327550	224478872	Antitarget	-0.006709	0.154799	25	False
chr1	224478872	224630194	Antitarget	-0.021204	0.301932	25	True
chr1	224630194	224781516	Antitarget	-0.045107	0.289574	25	False
chr1	224781516	224932838	Antitarget	-0.006756	0.243218	25	False
chr1	224932838	225084160	Antitarget	0.008333	0.219911	25	False
chr1	225084160	225235482	Antitarget	-0.002248	0.239640	25	False
chr1	225235482	225386804	Antitarget	-0.011898	0.250638	25	False
chr1	225386804	225538126	Antitarget	0.004820	0.208013	25	False
chr1	225538126	225689448	Antitarget	0.011146	0.184120	25	False
chr1	225689948	225690067	chr1_225877650_225877769	0.026573	0.061911	25	False
chr1	225690567	225849205	Antitarget	-0.033737	0.232349	25	False
chr1	225849205	226007843	Antitarget	-0.025725	0.174564	25	False
chr1	226007843	226166481	Antitarget	-0.012382	0.167489	25	False
chr1	226166481	226325119	Antitarget	-0.018365	0.180400	25	False
chr1	226325119	226483757	Antitarget	-0.008381	0.242308	25	False
chr1	226484257	226484376	chr1_226671958_226672077	0.024284	0.127754	25	False
chr1	226484876	226640161	Antitarget	-0.013849	0.298535	25	False
chr1	226640161	226795446	Antitarget	-0.023774	0.268968	25	False
chr1	226795446	226950731	Antitarget	0.005179	0.196618	25	False
chr1	226950731	227106016	Antitarget	-0.012511	0.291654	25	False
chr1	227106016	227261301	Antitarget	0.003612	0.200763	25	False
chr1	227261301	227416586	Antitarget	-0.014608	0.184986	25	False
chr1	227416586	227571871	Antitarget	-0.009263	0.215406	25	False
chr1	227571871	227727156	Antitarget	-0.022620	0.318399	25	True
chr1	227727156	227882441	Antitarget	-0.003053	0.224148	25	False
chr1	227882441	228037726	Antitarget	-0.017301	0.244312	25	False
chr1	228037726	228193011	Antitarget	-0.042172	0.525357	25	True
chr1	228193011	228348297	Antitarget	-0.067899	0.325442	25	True
chr1	228348797	228348916	chr1_228536498_228536617	0.081887	0.091904	25	False
chr1	228349416	228492465	Antitarget	0.034851	0.254736	25	False
chr1	228492465	228635514	Antitarget	-0.004801	0.328749	25	True
chr1	228635514	228778563	Antitarget	-0.026856	0.210820	25	False
chr1	228778563	228921612	Antitarget	-0.045948	0.282685	25	False
chr1	228921612	229064661	Antitarget	-0.029855	0.340625	25	True
chr1	229065161	229065280	chr1_229200908_229201027	0.039891	0.077356	25	False
chr1	229065780	229228111	Antitarget	-0.003194	0.257070	25	False
chr1	229228111	229390442	Antitarget	0.001979	0.212697	25	False
chr1	229390442	229552773	Antitarget	-0.017992	0.186756	25	False
chr1	229552773	229715105	Antitarget	0.019040	0.217094	25	False
chr1	229715605	229715724	chr1_229851352_229851471	0.025255	0.066889	25	False
chr1	229716224	229859022	Antitarget	0.011630	0.259645	25	False
chr1	229859022	230001820	Antitarget	-0.094541	0.315058	25	True
chr1	230001820	230144618	Antitarget	-0.028890	0.249060	25	False
chr1	230144618	230287416	Antitarget	-0.033629	0.287523	25	False
chr1	230287416	230430214	Antitarget	-0.003325	0.288471	25	False
chr1	230430214	230573012	Antitarget	-0.033793	0.246273	25	False
chr1	230573012	230715811	Antitarget	-0.085333	0.292898	25	False
chr1	230716311	230716430	chr1_230852057_230852176	0.067431	0.096459	25	False
chr1	230716930	230879162	Antitarget	0.015512	0.316292	25	True
chr1	230879162	231041395	Antitarget	0.010845	0.283268	25	False
chr1	231041395	231203628	Antitarget	0.007593	0.268738	25	False
chr1	231203628	231365861	Antitarget	-0.014089	0.198070	25	False
chr1	231366361	231366521	Target=18;ProbeIdx=8;EGLN1_Ex_5,Target=18;ProbeIdx=12;EGLN1_Ex_5	0.076609	0.230688	25	False
chr1	231367519	231367639	Target=66;ProbeIdx=8;EGLN1_Ex_4	0.525031	0.153910	25	False
chr1	231370492	231370732	Target=67;ProbeIdx=6;EGLN1_Ex_3,Target=67;ProbeIdx=18;EGLN1_Ex_3	-0.037136	0.075493	25	False
chr1	231373960	231374200	Target=68;ProbeIdx=11;EGLN1_Ex_2,Target=68;ProbeIdx=23;EGLN1_Ex_2	0.117157	0.180181	25	False
chr1	231374700	231399575	Antitarget	-0.063435	0.620414	25	True
chr1	231400075	231400194	chr1_231535821_231535940	-0.006304	0.080365	25	False
chr1	231400694	231420408	Antitarget	-0.017741	0.463328	25	True
chr1	231420908	231421186	Target=19;ProbeIdx=4;EGLN1_Ex_1A,Target=19;ProbeIdx=12;EGLN1_Ex_1A,Target=19;ProbeIdx=16;EGLN1_Ex_1A,Target=19;ProbeIdx=24;EGLN1_Ex_1A,Target=19;ProbeIdx=28;EGLN1_Ex_1A,Target=19;ProbeIdx=36;EGLN1_Ex_1A,Target=19;ProbeIdx=40;EGLN1_Ex_1A,Target=19;ProbeIdx=48;EGLN1_Ex_1A,Target=19;ProbeIdx=52;EGLN1_Ex_1A,926535_53648088_EGLN1_Ex_1B_1,926535_53648088_EGLN1_Ex_1B_2,926535_53648088_EGLN1_Ex_1B_3,926535_53648088_EGLN1_Ex_1B_4,926535_53648088_EGLN1_Ex_1B_5,926535_53648088_EGLN1_Ex_1B_6,926535_53648088_EGLN1_Ex_1B_7,926535_53648088_EGLN1_Ex_1B_8,926535_53648088_EGLN1_Ex_1B_9,926535_53648088_EGLN1_Ex_1B_10,926535_53648088_EGLN1_Ex_1B_11,926535_53648088_EGLN1_Ex_1B_12,926535_53648088_EGLN1_Ex_1B_13,926535_53648088_EGLN1_Ex_1B_14,926535_53648088_EGLN1_Ex_1B_15,926535_53648088_EGLN1_Ex_1B_16,926535_53648088_EGLN1_Ex_1B_17,926535_53648088_EGLN1_Ex_1B_18	-0.089707	0.186904	25	False
chr1	231421186	231421465	Target=19;ProbeIdx=4;EGLN1_Ex_1A,Target=19;ProbeIdx=12;EGLN1_Ex_1A,Target=19;ProbeIdx=16;EGLN1_Ex_1A,Target=19;ProbeIdx=24;EGLN1_Ex_1A,Target=19;ProbeIdx=28;EGLN1_Ex_1A,Target=19;ProbeIdx=36;EGLN1_Ex_1A,Target=19;ProbeIdx=40;EGLN1_Ex_1A,Target=19;ProbeIdx=48;EGLN1_Ex_1A,Target=19;ProbeIdx=52;EGLN1_Ex_1A,926535_53648088_EGLN1_Ex_1B_1,926535_53648088_EGLN1_Ex_1B_2,926535_53648088_EGLN1_Ex_1B_3,926535_53648088_EGLN1_Ex_1B_4,926535_53648088_EGLN1_Ex_1B_5,926535_53648088_EGLN1_Ex_1B_6,926535_53648088_EGLN1_Ex_1B_7,926535_53648088_EGLN1_Ex_1B_8,926535_53648088_EGLN1_Ex_1B_9,926535_53648088_EGLN1_Ex_1B_10,926535_53648088_EGLN1_Ex_1B_11,926535_53648088_EGLN1_Ex_1B_12,926535_53648088_EGLN1_Ex_1B_13,926535_53648088_EGLN1_Ex_1B_14,926535_53648088_EGLN1_Ex_1B_15,926535_53648088_EGLN1_Ex_1B_16,926535_53648088_EGLN1_Ex_1B_17,926535_53648088_EGLN1_Ex_1B_18	0.401435	0.397998	25	True
chr1	231422523	231584044	Antitarget	-0.000731	0.189006	25	False
chr1	231584044	231745566	Antitarget	0.044928	0.205392	25	False
chr1	231745566	231907088	Antitarget	-0.034962	0.207432	25	False
chr1	231907088	232068609	Antitarget	0.000679	0.227436	25	False
chr1	232068609	232230131	Antitarget	-0.028715	0.270181	25	False
chr1	232230131	232391653	Antitarget	-0.069114	0.303422	25	True
chr1	232392153	232392272	chr1_232527899_232528018	0.030106	0.222627	25	False
chr1	232392772	232531521	Antitarget	-0.024301	0.335589	25	True
chr1	232531521	232670270	Antitarget	-0.034648	0.199891	25	False
chr1	232670270	232809019	Antitarget	-0.012889	0.216569	25	False
chr1	232809019	232947768	Antitarget	0.001422	0.299641	25	False
chr1	232947768	233086518	Antitarget	0.002362	0.245963	25	False
chr1	233087018	233087137	chr1_233222764_233222883	0.045532	0.060940	25	False
chr1	233087637	233244321	Antitarget	0.004271	0.217699	25	False
chr1	233244321	233401006	Antitarget	0.024065	0.233046	25	False
chr1	233401006	233557691	Antitarget	-0.028918	0.249721	25	False
chr1	233557691	233714376	Antitarget	-0.022196	0.293950	25	False
chr1	233714376	233871061	Antitarget	-0.020432	0.239176	25	False
chr1	233871061	234027746	Antitarget	-0.005464	0.271478	25	False
chr1	234028246	234028365	chr1_234163992_234164111	0.056437	0.072767	25	False
chr1	234028865	234168204	Antitarget	0.019186	0.337796	25	True
